roomIndex_1,roomIndex_2,coordiates_1,coordiates_2,recordPow,recordSnr,recordAoaAz,recordAzErr,recordBfGain
54,70,10.4,-8.05,-71.2657270319426,59.0036121410844,-156.4,1.63899999999998,20.4513495014788
54,71,10.55,-8.05,-71.3644018613784,59.6365237207683,-159,0.0379999999999825,20.5357147129673
54,72,10.7,-8.05,-71.6474786115944,60.2358447890641,-156.6,3.214,20.5915741751818
54,73,10.85,-8.05,-69.7380871531229,58.8029511308315,-160.6,0.00200000000000955,20.6050872842869
54,74,11,-8.05,-71.8103939633654,58.9210334499377,-165,3.667,20.595201588083
54,75,11.15,-8.05,-72.6956163508734,44.4318746397575,-165.8,3.78700000000001,20.6136134549247
54,76,11.3,-8.05,-73.404315940689,40.3049400483668,-162.6,0.0460000000000207,20.7793872048404
54,77,11.45,-8.05,-73.7181914809638,33.893111935862,-1.40000000000001,161.837,20.9232682458755
54,78,11.6,-8.05,-74.1310858675885,27.4787861971167,-166.4,2.60900000000001,21.0484079365319
54,79,11.75,-8.05,-74.1554394179115,37.1942694363753,-164.4,0.0900000000000034,21.1573474306213
54,80,11.9,-8.05,-74.5452499955016,43.1360044682181,0,164.798,21.2523041166301
54,83,12.35,-8.05,-78.9150330971141,44.3122556238466,-166,0.0970000000000084,21.4349214885335
54,84,12.5,-8.05,-96.414884708479,26.559849538496,67.6,0.0199000000000069,20.5586492280876
54,85,12.65,-8.05,-97.2898331940499,25.5810017372,108.6,0.046999999999997,14.4534465383538
54,86,12.8,-8.05,-96.6844605684794,20.694626417983,107.6,0.0929999999999893,14.2253583542678
54,87,12.95,-8.05,-93.5007480770554,23.7409394198123,32.8,75.75,14.2253583542678
54,88,13.1,-8.05,-104.454415130723,32.3804337532478,-126,0.027000000000001,21.8181338013645
54,98,14.6,-8.05,-94.7060981985023,39.5650773664537,-163.8,4.88999999999999,21.6045249155208
54,99,14.75,-8.05,-94.5626061995814,27.1352584207703,107.4,6.96499999999999,12.8707640376376
54,100,14.9,-8.05,-95.780444929248,45.7728732776165,10,168.426,21.7858084033582
54,101,15.05,-8.05,-87.6597602988867,44.2179097917299,-177.6,6.87299999999999,21.6045249155208
55,42,6.2,-8.2,-97.087616824987,43.8821640972329,-5.19999999999999,1.24953000000001,21.704917523465
55,43,6.35,-8.2,-63.7981285102183,73.4761542275405,-44.4,4.78489999999999,21.4616396513551
55,44,6.5,-8.2,-63.6021361864757,78.1151547057578,-54,0.0274000000000001,21.9336060672758
55,45,6.65,-8.2,-62.244780436071,80.6658910161386,-60.8,1.3792,21.7191724830994
55,46,6.8,-8.2,-61.1975667810212,80.4423465494156,-65.6,0.0439999999999969,21.8572676208591
55,47,6.95,-8.2,-62.1004271669657,63.3327526079952,-72.4,0.0501000000000005,21.4427449292793
55,48,7.1,-8.2,-62.2172530649072,70.3263699688278,-79.6,0.0952000000000055,20.4954464280024
55,49,7.25,-8.2,-62.1062750493118,63.0043634611468,-87.4,0.00260000000000105,19.4792913609798
55,50,7.4,-8.2,-62.1856810303499,66.1175301909159,-98.6,3.40559999999999,18.0398333014356
55,51,7.55,-8.2,-62.3509540820023,67.235352014228,-102.8,0.00400000000000489,15.8540152403957
55,52,7.7,-8.2,-62.6722181803274,58.7586458896518,-110,0.0170000000000101,14.1609309608728
55,53,7.85,-8.2,-63.0833422578594,63.4802195413505,-115.6,0.965000000000003,12.1093617801834
55,54,8,-8.2,-63.6367590647246,61.6288323612142,-119.8,2.67100000000001,11.5380717439851
55,55,8.15,-8.2,-64.151281333252,57.4065726246905,-127.6,0.0940000000000083,13.2924988755358
55,56,8.3,-8.2,-64.7276129028846,52.8501339210235,-135.8,3.52600000000001,14.8726438172173
55,57,8.45,-8.2,-65.1850339066008,58.7854403438032,-136.2,0.0730000000000075,16.0278181464011
55,58,8.6,-8.2,-65.8105610260333,62.0341797341213,-143.4,3.636,16.7551865627184
55,59,8.75,-8.2,-66.3671621459407,61.1629271927069,-142.2,0.615000000000009,17.4474727207501
55,60,8.9,-8.2,-66.9860981650805,58.8340432838072,-148,2.50899999999999,18.1165566756092
55,61,9.05,-8.2,-67.4900881714877,56.8856507906271,-149,1.15200000000002,18.5225113412362
55,62,9.2,-8.2,-68.0729801052721,49.8801581995224,-144.2,5.73100000000002,18.9663322609879
55,63,9.35,-8.2,-68.5059432493171,54.6002532188281,-151.8,0.0170000000000243,19.3806013351812
55,64,9.5,-8.2,-68.9380481134453,57.3788215512722,-153.4,0.0349999999999966,19.6760299903311
55,65,9.65,-8.2,-69.4586807804268,61.7732675183692,-155,0.0840000000000032,19.9874530738815
55,66,9.8,-8.2,-69.5518639220883,59.8268085281875,-154.6,1.65100000000001,20.2195798220843
55,67,9.95,-8.2,-70.1707854422799,60.7064556544049,-157.4,0.0569999999999879,20.3856422628348
55,68,10.1,-8.2,-70.7599555002205,61.7274481497416,-158.6,0.0479999999999734,20.5012469429408
55,69,10.25,-8.2,-70.7343026307474,59.5532760199621,-159.6,0.0499999999999829,20.5765680951855
55,70,10.4,-8.2,-70.8581014473147,59.7390143663993,-160.4,0.0629999999999882,20.6051002190952
55,71,10.55,-8.2,-71.5608043643038,58.418292481309,-162.6,1.29899999999998,20.5959856459276
55,72,10.7,-8.2,-71.455935664191,46.5551560641961,-162,0.0720000000000027,20.6296771788124
55,73,10.85,-8.2,-70.5767110728412,41.5104404744474,-146,16.784,20.813879128898
55,74,11,-8.2,-72.0099458327347,34.5922267381965,-114.4,49.043,20.9707976737865
55,75,11.15,-8.2,-73.1002626898236,34.9404633731724,-164,0.0550000000000068,21.1047517403497
55,76,11.3,-8.2,-73.4688138758611,42.1700030137989,-164.6,0.0240000000000293,21.2192604103857
55,77,11.45,-8.2,-73.8712205563969,45.1698507072869,-119.2,45.955,21.3122773414666
55,78,11.6,-8.2,-74.0393996626307,47.3864022234114,-160.4,5.25099999999998,21.3801822299442
55,79,11.75,-8.2,-74.2784194036284,49.1136828739497,-166.2,0.0849999999999795,21.437000768039
55,80,11.9,-8.2,-74.4520959648633,49.8010721001188,-166.6,0.0490000000000066,21.4843632059769
55,84,12.5,-8.2,-95.6666246836855,28.7463055835104,70.8,0.0900000000000034,20.5586492280876
55,85,12.65,-8.2,-97.1181389347253,18.2135649235686,119,10.333,14.4981529737158
55,86,12.8,-8.2,-96.5189402590055,22.2046874470857,107.2,0.0180000000000007,14.2253583542678
55,87,12.95,-8.2,-106.783756870147,34.058474934449,-147.2,22.82,21.8181338013645
56,43,6.35,-8.35,-63.3399267233214,60.8129309470101,-49.2,4.19999999999999,20.695861637894
56,44,6.5,-8.35,-62.5074162554105,76.0144606618687,-48.2,1.69910000000001,21.5979195187928
56,45,6.65,-8.35,-60.8632234198139,80.5361178944935,-55.6,0.0197000000000074,21.8958616431997
56,46,6.8,-8.35,-60.6742991586208,85.0023468078331,-62.2,0.0414999999999992,21.9542199549381
56,47,6.95,-8.35,-61.272488074713,72.4104710386827,-70.6,0.8249,21.3977405435693
56,48,7.1,-8.35,-61.0231780375881,64.8308931084119,-82.8,4.6887,20.6829910902171
56,49,7.25,-8.35,-60.8353478082884,67.5064779021271,-85.2,1.7872,19.5503312924157
56,50,7.4,-8.35,-60.9267613128737,71.9004043910011,-96.8,0.790999999999997,17.8683113486474
56,51,7.55,-8.35,-61.1273231679618,38.6683400561721,-91,13.744,15.2110050889505
56,52,7.7,-8.35,-61.5781070650257,64.051527517389,-110.8,2.03400000000001,13.3486364106886
56,53,7.85,-8.35,-62.0430174419263,64.9267409671807,-120,0.0690000000000026,10.7880767705746
56,54,8,-8.35,-62.7797419157729,61.3834242820606,-126.4,0.0160000000000053,12.892232554418
56,55,8.15,-8.35,-63.4212497352066,53.9845539366996,-131.8,0.0199999999999818,14.723163157974
56,56,8.3,-8.35,-63.9711377610639,58.9929950074523,-139.8,3.33100000000002,16.0745649826856
56,57,8.45,-8.35,-64.5739606961739,62.2824832059668,-142.6,2.16,16.8571267469199
56,58,8.6,-8.35,-65.3591998905151,61.3271073267374,-140.4,3.44200000000001,17.7270276817944
56,59,8.75,-8.35,-66.067913762558,60.0531684944505,-145.6,1.16800000000001,18.3524910793002
56,60,8.9,-8.35,-66.6415723505944,48.9465721136452,-152,2.69999999999999,18.7885857343166
56,61,9.05,-8.35,-67.2459203497716,53.9030675403471,-151.6,0.0960000000000036,19.3240400832499
56,62,9.2,-8.35,-67.8107824647662,56.5639355853224,-154.8,1.36500000000001,19.6760299903311
56,63,9.35,-8.35,-68.036983145244,61.1696781270606,-156,0.864000000000004,20.0310910428144
56,64,9.5,-8.35,-68.5451870678862,62.5322012894826,-156.6,0.0440000000000111,20.2781963008
56,65,9.65,-8.35,-69.1922379289174,62.6111871549018,-157.8,0.188999999999993,20.446010451628
56,66,9.8,-8.35,-69.6025027160117,64.1134450521606,-159.2,0.007000000000005,20.5529524568089
56,67,9.95,-8.35,-69.7443737194794,59.711668850844,-159.4,0.877999999999986,20.6041988224274
56,68,10.1,-8.35,-70.365627185739,60.6745811702179,-161.2,0.0589999999999975,20.5969693605349
56,69,10.25,-8.35,-70.6335872228443,46.7567223480945,-162.2,0.0499999999999829,20.6505020108974
56,70,10.4,-8.35,-71.1057105325593,40.4616233023188,-167,4.03799999999998,20.8576262119618
56,71,10.55,-8.35,-71.4044670349823,34.5083240793003,-105,58.706,21.0297934370009
56,72,10.7,-8.35,-71.0698123214587,43.9959648762769,-108.8,55.589,21.1732184682777
56,73,10.85,-8.35,-71.2301911196302,47.5586697440359,-158.2,6.81800000000001,21.2923514081637
56,74,11,-8.35,-72.4258452887983,48.2043225838449,-165.6,0,21.3735857013587
56,75,11.15,-8.35,-72.9924900746319,49.9765971665906,-166.2,0.0609999999999786,21.4397234630468
56,76,11.3,-8.35,-73.4923354773042,51.3983380579601,-163.6,3.03999999999999,21.4932570420244
56,77,11.45,-8.35,-73.5942320770849,53.9424452913429,-167.2,0.0939999999999941,21.5362320603685
56,78,11.6,-8.35,-73.8483062836024,54.3938887695912,-167.6,0.0579999999999927,21.5703211861566
56,79,11.75,-8.35,-74.0561210814173,53.6722943674289,-168,0.0509999999999877,21.5969107956379
56,80,11.9,-8.35,-74.4697166491712,54.9118464777468,-171,2.66900000000001,21.6171621444136
56,84,12.5,-8.35,-93.4630360351008,36.1211055817865,-166,0.0359999999999729,21.6462986426888
56,85,12.65,-8.35,-94.2205546551507,26.4246482429466,108.4,0.0349999999999966,14.520512587235
57,43,6.35,-8.5,-102.783240645888,26.990641851495,85,0.0241000000000042,19.908934154298
57,44,6.5,-8.5,-61.0194277135879,65.6087695808347,-45,0,20.695861637894
57,45,6.65,-8.5,-59.9983584719722,80.839370404528,-50.4,0.506099999999996,21.7326257502899
57,46,6.8,-8.5,-60.367736452795,84.3078094468898,-58,0.00540000000000163,21.6334730110742
57,47,6.95,-8.5,-60.0215203659258,83.9885348325858,-66.4,0.0294000000000096,21.756450692328
57,48,7.1,-8.5,-59.6438047870581,58.0615730681976,-74.2,1.7638,21.1147440306508
57,49,7.25,-8.5,-59.3678079706032,67.6138121783108,-86.4,0.023699999999991,19.6408418045821
57,50,7.4,-8.5,-59.4559599580449,68.9848508811075,-97.2,0.0750000000000028,17.6104568609278
57,51,7.55,-8.5,-59.7599875870326,57.8507213307825,-108.8,1.446,14.7492230517047
57,52,7.7,-8.5,-60.3202094306588,67.4915347869317,-116.6,0.0349999999999966,12.1093617801834
57,53,7.85,-8.5,-61.0411742146122,65.7431797787919,-118,6.509,12.2760619346011
57,54,8,-8.5,-61.8609277116045,56.7192223556834,-133.4,2.214,14.5093930951816
57,55,8.15,-8.5,-62.506465839963,62.2412255381977,-138.2,1.464,16.1372072794544
57,56,8.3,-8.5,-63.3556250230456,63.4672205861886,-141.4,0.0600000000000023,17.0087908409661
57,57,8.45,-8.5,-64.1767651973789,61.543546490806,-145.2,0.0239999999999725,18.0525328388368
57,58,8.6,-8.5,-64.9449359195004,59.231276342677,-147.4,0.99199999999999,18.5976876363493
57,59,8.75,-8.5,-65.6684146342026,55.7184579232961,-156.2,5.08699999999999,19.2412875840397
57,60,8.9,-8.5,-66.3490439844866,60.0985130647197,-153.4,0.0349999999999966,19.6760299903311
57,61,9.05,-8.5,-66.8697783533254,64.5373744879439,-155.4,0.032999999999987,20.0844952227631
57,62,9.2,-8.5,-67.5321113084777,64.2084120492543,-157.2,0.0339999999999918,20.3493110954657
57,63,9.35,-8.5,-68.1165578171746,64.8681793048733,-158.6,0.0820000000000221,20.512679541742
57,64,9.5,-8.5,-68.5442457229594,64.0568754156673,-160,0.0169999999999959,20.601168074375
57,65,9.65,-8.5,-69.0333361301965,62.2913748218152,-161.6,0.400000000000006,20.5982393273409
57,66,9.8,-8.5,-69.4030718992769,46.5711861363497,-162.2,0.0550000000000068,20.6785485288445
57,67,9.95,-8.5,-69.767527283069,37.7881652984183,-157.4,5.80199999999999,20.9148581250414
57,68,10.1,-8.5,-70.2000776251168,37.169401431212,-164,0.0550000000000068,21.1047517403497
57,69,10.25,-8.5,-70.9095321022739,46.8399184340423,-164.8,0.0269999999999868,21.2578191017057
57,70,10.4,-8.5,-71.0169863829771,49.9102349327337,-170,4.47,21.3643102297117
57,71,10.55,-8.5,-71.2262594691491,51.267567343718,-158.6,7.571,21.4434066389748
57,72,10.7,-8.5,-70.2688537560661,54.1339359793793,-171.4,4.64099999999999,21.5049194289458
57,73,10.85,-8.5,-71.4881348200401,54.6315314613511,-169.6,2.29999999999998,21.5521465436622
57,74,11,-8.5,-72.4153768837247,57.3541049079122,-170,2.19999999999999,21.5877376339474
57,75,11.15,-8.5,-72.8214003955314,56.3257741695648,-168.4,0.13900000000001,21.6138012089429
57,76,11.3,-8.5,-73.2051064463413,56.0010556676999,-168.6,0.0900000000000034,21.6320374616479
57,77,11.45,-8.5,-73.5273558130837,59.4517973699988,-173,3.91099999999997,21.6438191432001
57,78,11.6,-8.5,-73.851817893553,58.532509783478,-169.4,0.0609999999999786,21.6502724860196
57,79,11.75,-8.5,-74.2804531121052,58.5479711156863,-9,160.808,21.6523197663193
57,80,11.9,-8.5,-74.6266321754188,59.1954765941453,-170.2,0.0659999999999741,21.6462986426888
57,84,12.5,-8.5,-91.4740576648355,39.8446180798972,105.6,6.78,20.5980028170188
58,44,6.5,-8.65,-60.8175304960488,71.9362010716284,-40,0.906100000000002,20.2928079528248
58,45,6.65,-8.65,-58.2213603627802,66.9023101305985,-46.2,1.19999999999999,20.695861637894
58,46,6.8,-8.65,-59.4366450294237,82.6114188907515,-52,0.431399999999996,21.8701125820287
58,47,6.95,-8.65,-58.6240249227656,86.3817789100478,-61.6,0.0992000000000033,21.9331551036847
58,48,7.1,-8.65,-58.0107214622611,64.4000332916626,-74,1.1027,21.4235375022582
58,49,7.25,-8.65,-57.6072532880734,69.1415247021538,-86.8,1.1987,19.7579772583021
58,50,7.4,-8.65,-57.7274142389685,70.2713851416077,-98.8,0.0537999999999954,17.1908890377978
58,51,7.55,-8.65,-58.1815517569196,63.643105440063,-115.8,4.762,13.873241857472
58,52,7.7,-8.65,-58.9534656458566,68.1378746641911,-121.6,0.00799999999999557,11.2145205279448
58,53,7.85,-8.65,-59.891897335973,54.9050785288877,-136.2,5.964,14.1795445677208
58,54,8,-8.65,-60.9031663227732,67.174235335098,-138.8,1.679,16.2254320487465
58,55,8.15,-8.65,-61.8037108267808,67.8789730953846,-143.4,0.805000000000007,17.3845723793959
58,56,8.3,-8.65,-62.7155175772886,63.5499128692592,-148.2,1.22399999999999,18.3873590026457
58,57,8.45,-8.65,-63.6694089249146,55.8161144836151,-150.6,0.0759999999999934,19.1094450816232
58,58,8.6,-8.65,-64.5110881373299,59.9864908416857,-153.4,0.0349999999999966,19.6760299903311
58,59,8.75,-8.65,-65.2592307357109,66.0512338715245,-156.8,0.946000000000026,20.1564066554141
58,60,8.9,-8.65,-65.9906923433327,65.2892252263434,-158.6,0.709000000000003,20.4354733398592
58,61,9.05,-8.65,-66.6127727390288,65.2145448291766,-159.2,0.424000000000007,20.5809350059228
58,62,9.2,-8.65,-67.2576397117495,63.6942351402276,-162.6,1.48599999999999,20.5999119533877
58,63,9.35,-8.65,-67.8320725221285,47.8488443360868,-166.2,3.792,20.7184048306736
58,64,9.5,-8.65,-68.2325356997979,26.6846959240264,-0.199999999999989,163.34,20.9928133225421
58,65,9.65,-8.65,-68.7992763624706,45.6146009292978,-155.6,8.93900000000002,21.2027968963347
58,66,9.8,-8.65,-69.4308308927525,52.0258029329779,-165.4,0.025999999999982,21.3503275933877
58,67,9.95,-8.65,-69.4843631861839,53.6360227402209,-166.2,0.0180000000000007,21.4487205861094
58,68,10.1,-8.65,-70.2491709431714,55.4942323941852,-167,0.0690000000000168,21.5208377106813
58,69,10.25,-8.65,-70.7205008389907,57.7150287044666,-167.6,0.025999999999982,21.5726166746466
58,70,10.4,-8.65,-70.9199457096942,58.1269269183356,-166.6,1.55799999999999,21.6085378944041
58,71,10.55,-8.65,-70.5849221609091,58.3562165480593,-169.8,1.11000000000001,21.6320374616479
58,72,10.7,-8.65,-69.991080940154,59.2071582429491,-169.2,0.0229999999999677,21.6457445662882
58,73,10.85,-8.65,-71.6091334860558,59.5358063048889,-169.6,0.0240000000000293,21.6517160910419
58,74,11,-8.65,-72.0883686230998,60.9016465116983,-170,0.0359999999999729,21.6503673382353
58,75,11.15,-8.65,-72.5333956064264,59.3812685132906,-170.4,0.0169999999999959,21.6328097006252
58,76,11.3,-8.65,-73.2314578250204,59.3722241895767,-168.6,2.17000000000002,21.6123195266072
58,77,11.45,-8.65,-73.3793565776067,62.0065370548709,-170.6,0.49799999999999,21.5896057375926
58,78,11.6,-8.65,-73.7051949112611,61.4880761449904,-171.4,0.0040000000000191,21.5652320552286
58,79,11.75,-8.65,-73.907754058991,59.4869101336815,-163,8.69,21.5396489076699
58,80,11.9,-8.65,-92.3047068559579,33.0774080823974,-171.2,2.51300000000001,13.1603385189752
59,44,6.5,-8.8,-59.9886048368422,62.2614158834007,-21.8,10.2054,19.1110926759438
59,45,6.65,-8.8,-57.8395507587568,73.4337656841784,-38.2,0.631399999999985,20.013240134632
59,46,6.8,-8.8,-58.2698086673739,67.5562492556909,-45.8,0.800000000000011,20.695861637894
59,47,6.95,-8.8,-57.069905363206,86.067500494452,-54.6,0.408000000000008,21.932949189329
59,48,7.1,-8.8,-56.0040678800231,88.6605498897802,-68.2,0.00140000000000384,21.4516889593122
59,49,7.25,-8.8,-55.360120023155,76.8783412168399,-84.2,0.0893999999999977,19.8855557069703
59,50,7.4,-8.8,-55.5211028367692,75.7792792126038,-101.8,0.489999999999995,16.3920514520101
59,51,7.55,-8.8,-56.3048771844418,71.0332516805947,-115.4,1.16499999999999,12.1093617801834
59,52,7.7,-8.8,-57.4844991717726,47.2409611747966,-124.2,4.45999999999999,13.5781359949043
59,53,7.85,-8.8,-58.7664910428983,67.7931703916881,-135.2,2.52600000000001,16.3585388471817
59,54,8,-8.8,-59.9556550873031,68.9834600613811,-144.8,0.337999999999994,17.885410531336
59,55,8.15,-8.8,-61.2004033231239,56.6020822656912,-149.6,0.0660000000000025,18.8556570531133
59,56,8.3,-8.8,-62.313748883435,63.7962963933155,-153.4,0.0349999999999966,19.6760299903311
59,57,8.45,-8.8,-63.3027507070111,68.0278451783137,-156.6,0.0989999999999895,20.2574055322978
59,58,8.6,-8.8,-64.1774251120504,69.070519465421,-160.8,1.83799999999999,20.5357147129673
59,59,8.75,-8.8,-64.9306147942758,66.4740577782367,-161.6,0.626000000000005,20.6021274179463
59,60,8.9,-8.8,-65.7758305489528,49.2873892780948,-161.8,0.846000000000004,20.7793872048404
59,61,9.05,-8.8,-66.4658500812716,42.849507845349,-170.6,6.54499999999999,21.1047517403497
59,62,9.2,-8.8,-67.0101992019551,51.9804211785834,-165.6,0.344000000000023,21.3268298757697
59,63,9.35,-8.8,-67.6961728281603,55.8805038737315,-164.6,1.69300000000001,21.4569990199392
59,64,9.5,-8.8,-68.2519864362408,58.1844669465606,-167.2,0.00399999999999068,21.5437059254009
59,65,9.65,-8.8,-68.7776570409753,61.2362300825531,-168,0.0109999999999957,21.5992037447233
59,66,9.8,-8.8,-69.2892245466712,61.4005598752896,-168.6,0.0900000000000034,21.6320374616479
59,67,9.95,-8.8,-69.6309337409893,61.1976730160188,-169.4,0.085000000000008,21.6482675938344
59,68,10.1,-8.8,-70.0383951292544,61.9477684191356,-170.6,0.724999999999994,21.65226960938
59,69,10.25,-8.8,-70.5185846904594,62.770362334807,-170.4,0.0200000000000102,21.6347109877147
59,70,10.4,-8.8,-70.6820562715218,62.3922232607074,-170.8,0.0379999999999825,21.6079346477083
59,71,10.55,-8.8,-70.0312008210568,61.424585489229,-171.2,0.0540000000000305,21.577595612219
59,72,10.7,-8.8,-70.4131241487495,63.245878727129,-174,2.36599999999999,21.544844172128
59,73,10.85,-8.8,-71.8595513321035,62.6092348389049,-171,0.983000000000004,21.5105344602533
59,74,11,-8.8,-72.4113503554192,62.7824819760307,-171.4,0.903999999999996,21.4753087757722
59,75,11.15,-8.8,-72.7472913208456,61.5872633635155,-177.4,4.80000000000001,21.4396452972806
59,76,11.3,-8.8,-73.321508231342,68.23722883354,-171.8,1.07499999999999,21.473351276547
59,77,11.45,-8.8,-73.3634559737799,69.7001082607178,-173.2,0.0699999999999932,21.5142634271808
59,78,11.6,-8.8,-73.7042663581735,69.3071607027262,-170.2,3.16700000000003,21.5522751517047
59,79,11.75,-8.8,-74.0272214239914,67.5119687925853,-175.6,2.01099999999997,21.5860901023929
59,80,11.9,-8.8,-73.9919003517606,67.1941085587596,-171.4,2.39699999999999,21.6162729907835
59,106,15.8,-8.8,NaN,NaN,NaN,NaN,NaN
59,107,15.95,-8.8,NaN,NaN,NaN,NaN,NaN
60,44,6.5,-8.95,-91.8951916073544,32.0845281295984,-56.4,0.0901000000000067,15.6800776867702
60,45,6.65,-8.95,-57.1128305433617,45.012771504217,-92.4,64.0992,18.2550213476693
60,46,6.8,-8.95,-57.044898113617,69.2564683880595,-34.6,0.392000000000003,19.5097044151802
60,47,6.95,-8.95,-55.2660969307062,74.2324356496865,-45,0,20.695861637894
60,48,7.1,-8.95,-53.4814914471436,97.9757151404816,-60.2,0.0550999999999959,21.8298721804234
60,49,7.25,-8.95,-52.3192340324651,86.3384631423136,-81.8,0.0699000000000041,20.2813729896364
60,50,7.4,-8.95,-52.601935916785,65.056756303872,-106,0.0550000000000068,15.0173087691762
60,51,7.55,-8.95,-54.0408855756236,77.6958120549867,-127.4,1.86200000000001,12.6231308206381
60,52,7.7,-8.95,-55.8853809987412,73.4642931056357,-138.8,0.0139999999999816,16.5804848452251
60,53,7.85,-8.95,-57.6161068935151,66.4581196883312,-147,0.528999999999996,18.4751620571079
60,54,8,-8.95,-59.2080229180071,67.4106176198945,-153.4,0.0349999999999966,19.6760299903311
60,55,8.15,-8.95,-60.5598466279118,72.7916491358241,-157.6,0.0200000000000102,20.4049896725491
60,56,8.3,-8.95,-61.7855479679026,73.1511918314774,-160.8,0.0900000000000034,20.6046695674654
60,57,8.45,-8.95,-62.8579295514466,48.0690998731967,-158.2,4.87200000000001,20.8842094362364
60,58,8.6,-8.95,-63.8104849358127,52.5181101630541,-162.4,2.53200000000001,21.2771256783251
60,59,8.75,-8.95,-64.7058985289104,60.3406334957084,-166.4,0.0300000000000011,21.4717183614571
60,60,8.9,-8.95,-65.4011443543577,63.6568249378017,-167.6,0.0609999999999786,21.5786256837628
60,61,9.05,-8.95,-66.1622183396537,65.1573813165426,-170.4,1.71000000000001,21.6320374616479
60,62,9.2,-8.95,-66.8771892307596,65.0742981519742,-169,0.562999999999988,21.6512711429261
60,63,9.35,-8.95,-67.5221541361414,65.7021610288464,-169.2,1.11099999999999,21.6381611802829
60,64,9.5,-8.95,-68.0964101338956,64.9476161902759,-171,0.0390000000000157,21.5995728807971
60,65,9.65,-8.95,-68.2964350827293,65.2794013545855,-172.2,0.670999999999964,21.5543928314904
60,66,9.8,-8.95,-69.1680856474318,66.1832549299857,-172,0.0300000000000011,21.5055458997992
60,67,9.95,-8.95,-69.2040853192053,65.7387570929784,-172.4,0.0759999999999934,21.4549581655151
60,68,10.1,-8.95,-69.8059942806746,70.7057370852777,-172,0.875,21.473351276547
60,69,10.25,-8.95,-70.2765031536966,70.9011844213601,-173.2,0.0340000000000202,21.5311085813984
60,70,10.4,-8.95,-70.3501761660442,72.8611788913408,-174.6,1.042,21.5814937801273
60,71,10.55,-8.95,-69.5691927758347,69.6151855527118,-174.4,0.547000000000025,21.62429747704
60,72,10.7,-8.95,-70.765771085942,69.1248960045695,-174.2,0.0769999999999982,21.6608910488264
60,73,10.85,-8.95,-71.842644923585,70.3538630316519,-169.4,4.96900000000002,21.6923514503371
60,74,11,-8.95,-72.2742642521453,72.1308075834085,-176.6,2.00400000000002,21.7195387926977
60,75,11.15,-8.95,-72.5722697986853,70.273160883135,-174.8,0.00599999999997181,21.7431436491645
60,76,11.3,-8.95,-73.0813774955673,69.3954002716746,-171.6,3.39900000000003,21.7637265567659
60,77,11.45,-8.95,-73.3537831157146,69.514940950559,0,175.179,21.7757667617641
60,78,11.6,-8.95,-73.5867161311272,69.9052138978191,-171.2,4.14700000000002,21.786012355292
60,79,11.75,-8.95,-73.8249765391165,68.1354624817948,-175.6,0.0970000000000084,21.7947532073722
60,80,11.9,-8.95,-74.1163676213118,67.7659047015296,-178.6,2.95099999999999,21.8022127901561
60,104,15.5,-8.95,-96.7383521127543,34.3751608352083,0,180,20.6393498672819
60,105,15.65,-8.95,-96.2523272722671,34.0632712285432,180,0,20.6642386932852
60,106,15.8,-8.95,-96.241607488459,34.3815098415973,0,180,20.6824852686926
60,107,15.95,-8.95,-96.6232685986359,34.9060351292884,180,0,20.6972259721697
61,45,6.65,-9.1,-56.8914312346335,69.6757823505371,-17.2,0.09729999999999,16.0613816370482
61,46,6.8,-9.1,-55.9774302832092,75.9382227246106,-21.8,0.00139999999998963,17.3202644282493
61,47,6.95,-9.1,-53.4855873750103,66.6635029743919,-29.8,0.0551000000000101,18.6505589082323
61,48,7.1,-9.1,-50.4153461724193,86.4154653935985,-45,0,20.695861637894
61,49,7.25,-9.1,-47.6694359582237,77.338514345414,-76,0.0361999999999938,21.1147440306508
61,50,7.4,-9.1,-48.37698982206,86.3587952896172,-116,0.564999999999998,12.1093617801834
61,51,7.55,-9.1,-51.4854589775126,85.6248050424529,-141.6,0.259999999999991,17.0087908409661
61,52,7.7,-9.1,-54.3600994784785,76.7767192213491,-153,0.435000000000002,19.6760299903311
61,53,7.85,-9.1,-56.7186695650123,75.9546246240296,-160,0.0169999999999959,20.601168074375
61,54,8,-9.1,-58.5872248146833,49.210847928797,-164,0.0550000000000068,21.1047517403497
61,55,8.15,-9.1,-60.1218618591307,68.8696214373565,-166,0.759000000000015,21.5049194289458
61,56,8.3,-9.1,-61.4233735807944,71.7120047394606,-167.8,0.889999999999986,21.6320374616479
61,57,8.45,-9.1,-62.661766942765,71.2475806428742,-170.2,0.0659999999999741,21.6462986426888
61,58,8.6,-9.1,-63.5959192212468,70.1539379158231,-171.2,0.0540000000000305,21.577595612219
61,59,8.75,-9.1,-64.529051650818,69.6709160591112,-172.2,0.0529999999999688,21.4930029066139
61,60,8.9,-9.1,-65.4029178519547,76.1623127160709,-172.8,0.0749999999999886,21.473351276547
61,61,9.05,-9.1,-66.1799066947318,76.2380456856386,-173.2,0.280000000000001,21.5696694708011
61,62,9.2,-9.1,-66.8670296102631,75.9163644842408,-174.8,0.809000000000026,21.6432969679526
61,63,9.35,-9.1,-67.5409160119125,74.1590533200369,-174.4,0.0279999999999916,21.6995187799689
61,64,9.5,-9.1,-67.9449558900992,74.8936109560025,-175.2,0.394000000000005,21.7431436491645
